AGE,AREA_KM2,NAME,POP,FIPS,time,SEX,abs_pop,성별
60,96920,"Korea, South",407029,KS,2034,Male,407029,남자
61,96920,"Korea, South",404111,KS,2034,Male,404111,남자
62,96920,"Korea, South",406267,KS,2034,Male,406267,남자
63,96920,"Korea, South",392057,KS,2034,Male,392057,남자
64,96920,"Korea, South",402178,KS,2034,Male,402178,남자
65,96920,"Korea, South",413341,KS,2034,Male,413341,남자
66,96920,"Korea, South",399605,KS,2034,Male,399605,남자
67,96920,"Korea, South",341552,KS,2034,Male,341552,남자
68,96920,"Korea, South",337557,KS,2034,Male,337557,남자
69,96920,"Korea, South",333891,KS,2034,Male,333891,남자
70,96920,"Korea, South",343129,KS,2034,Male,343129,남자
71,96920,"Korea, South",359627,KS,2034,Male,359627,남자
